image_source,product_name,product_category,price,skin_tone,lip_shape
https://imagesmfl.s3.amazonaws.com/lipstick_images/705.jpeg,Simplicity Icy Glow Lip Serum 02 Sakura Shimmer,Y.O.U,RM17.90,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/706.jpeg,Watery Tint Lip 01 Natural Pink,CEZANNE,RM29.94,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/707.jpeg,Iced Tea Watery Lip Gloss N03,JUDYDOLL,RM39.90,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/708.jpeg,Kids Cough Syrup with Ivy Leaf Extract Plus 60ml,HURIX'S,RM17.91,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/709.jpeg,Infallible Matte Resistance Red 420 Le Rouge Paris,L'OREAL PARIS MAKEUP,RM47.53,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/710.jpeg,Infallible Matte Resistance Nude 115 Snooze Your Alarm,L'OREAL PARIS MAKEUP,RM47.53,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/711.jpeg,Cherry Makes Cheerful Lip Velvet 01,BARE N BLISS,RM32.90,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/712.jpeg,Sugar Twinkle Liquid Glitter 01 Glitter Wave,PERIPERA,RM35.00,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/713.jpeg,Creamytint 01 Brick Town 3.6 g,EMINA,RM18.00,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/714.jpeg,Watercolor Lip Serum 04 Haze,EMINA,RM17.00,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/715.jpeg,Glasting Melting Balm 13 Scotch Nude,ROM&ND,RM59.00,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/716.jpeg,Pout Bomb Plumping Gloss Sauce 4.6ml,REVOLUTION,RM44.91,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/717.jpeg,Chiffon Signature Lip 224 I Roll,L'OREAL PARIS MAKEUP,RM41.93,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/718.jpeg,Pout Bomb Plumping Gloss Cookie 4.6ml,REVOLUTION,RM44.91,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/719.jpeg,Exclusive Matte Lip Cream 10 Berry Pretty 1's,WARDAH,RM26.90,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/720.jpeg,Creamatte 11 Amazeballs 5.5 gr,EMINA,RM14.78,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/721.jpeg,Watercolor Lip Serum 02 Mist,EMINA,RM17.00,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/722.jpeg,Watercolor Lip Serum 03 Dusk,EMINA,RM17.00,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/723.jpeg,Glossy Stain 04 Peach Sprinkles 3 g,EMINA,RM22.50,Light,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/724.jpeg,Creamatte 08 Pumpkin Spice 5.5 gr,EMINA,RM11.82,Light,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/725.jpeg,Ink Glasting Lip Gloss 06 Made It,PERIPERA,RM59.00,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/726.jpeg,Infallible Matte Resistance Pink 230 Shopping Spree,L'OREAL PARIS MAKEUP,RM47.53,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/727.jpeg,Infallible Matte Resistance Nude 120 Major Crush,L'OREAL PARIS MAKEUP,RM47.53,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/728.jpeg,Chiffon Signature Lip 129 I Lead,L'OREAL PARIS MAKEUP,RM41.93,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/729.jpeg,Berry Makes Comfort Lip Matte 03,BARE N BLISS,RM32.90,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/730.jpeg,Exclusive Matte Lip Cream 08 Pinkcredible 1's,WARDAH,RM26.90,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/731.jpeg,Exclusive Matte Lip Cream 05 Speachless 1's,WARDAH,RM26.90,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/732.jpeg,Squeeze Me Up Lip Matte 01 Have a Picnic 6.5 g,EMINA,RM19.60,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/733.jpeg,Poppin Matte 01 Lowkey,EMINA,RM15.75,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/734.jpeg,REV HD MATTE LIP_655 HD KISSES,REVLON,RM42.90,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/735.jpeg,Lip2Cheek Flush 05 C.Bomb,SILKYGIRL,RM26.91,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/736.jpeg,Infallible Matte Resistance Pink 245 French Kiss,L'OREAL PARIS MAKEUP,RM47.53,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/737.jpeg,Filter Finish Lip Crème Americano Brown 1.8ml,REVOLUTION,RM44.91,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/738.jpeg,Megalast  Lock n' Shine Lip Color Big Pout Energy,WET N WILD,RM36.90,Light,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/739.jpeg,Cherry Makes Cheerful Lip Velvet 02,BARE N BLISS,RM32.90,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/740.jpeg,Cherry Makes Cheerful Lip Velvet 06,BARE N BLISS,RM32.90,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/741.jpeg,Glasting Melting Balm 06 Kaya Fig,ROM&ND,RM59.00,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/742.jpeg,Lush & Lustrous Jojoba Oil-Infused LG P61 Plush,BINTI'S,RM17.90,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/743.jpeg,Matte Junkie Lip Cream VT04 Vintage 1's,SILKYGIRL,RM26.01,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/744.jpeg,Exclusive Matte Lip Cream 02 Fuschionately 1's,WARDAH,RM26.90,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/745.jpeg,Exclusive Matte Lip Cream 04 Pink Me 1's,WARDAH,RM26.90,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/746.jpeg,MLBB Lip Tint 10 Heather,SILKYGIRL,RM18.32,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/747.jpeg,Simplicity Cotton Lip Clay R855 Rich Vine,Y.O.U,RM24.90,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/748.jpeg,Simplicity Cotton Lip Clay O047 Salmon Nude,Y.O.U,RM24.90,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/749.jpeg,Magic Potion 03 Smitten 5.5 ml,EMINA,RM13.79,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/750.jpeg,Glossy Stain 05 Spring Dazzle 3 g,EMINA,RM22.50,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/751.jpeg,Creamytint 02 Peach Crush 3.6 g,EMINA,RM18.00,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/752.jpeg,Exclusive Matte Lip Cream 01 Red-Dicted 1's,WARDAH,RM26.90,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/753.jpg,Liquid Matte VM05 1's,IN2IT,RM14.34,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/754.jpg,Lip2Cheek Flush 03 P.Splash,SILKYGIRL,RM26.91,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/755.jpg,Colorstay Micro Liquid Liner 301 Blackout,REVLON,RM30.73,Medium,Full
